TIME,fapar_itpl,fapar_spl,gpp_mod,gpp_obs
20100415,0.880769230769039,0.881424896353762,3.68172216415405,5.83403
20100416,0.885384615384328,0.88173520410347,9.22301387786865,7.20241
20100417,0.89,0.882260652587037,8.2976541519165,6.3425
20100418,0.8925,0.88295609876828,7.0519437789917,6.13997
20100419,0.895,0.883776399611138,7.52766275405884,6.19364
20100420,0.8975,0.88467641207952,7.9839448928833,6.21713
20100421,0.9,0.88561099313733,8.32455348968506,7.19549
20100422,0.893333333333472,0.886534999748476,7.52191972732544,7.22646
20100423,0.88666666666639,0.887403288876931,3.94774460792542,5.72859
20100424,0.879999999999862,0.888170717486456,3.96684384346008,4.26621
20100425,0.873333333333333,0.88879214254103,5.68488597869873,6.09237
20100426,0.875909090909038,0.889234704934841,6.17360973358154,6.91463
20100427,0.878484848484742,0.889514681283196,2.11613726615906,3.33408
20100428,0.88106060606066,0.88966063213169,1.04009974002838,2.67795
20100429,0.883636363636364,0.889701118025888,3.08065032958984,3.82486
20100430,0.887727272727273,0.889664699511395,3.25464606285095,4.03244
20100501,0.891818181818182,0.889579937133799,6.01168489456177,5.33268
20100502,0.895909090909091,0.889475391438688,3.97801089286804,4.34591
20100503,0.9,0.889379622971648,6.67459917068481,6.4427
20100504,0.9,0.889321192278266,3.93671822547913,3.95903
20100505,0.9,0.889328659904141,3.33285737037659,3.69974
20100506,0.9,0.889430586394854,4.36267328262329,4.07587
20100507,0.9,0.889655532295991,2.1928653717041,4.97244
20100508,0.89444444444456,0.890018770697187,4.99783802032471,NA
20100509,0.888888888889119,0.890482424864255,4.24787521362305,NA
20100510,0.883333333333218,0.890995330607098,6.50659942626953,NA
20100511,0.877777777777778,0.891506323735489,4.14651679992676,NA
20100512,0.878560606060606,0.891964240059326,3.2940628528595,3.28876
20100513,0.879343434343434,0.892317915388471,2.91396808624268,3.60012
20100514,0.880126262626263,0.892516185532783,3.79500555992126,NA
20100515,0.880909090909091,0.892507886302122,6.1460485458374,NA
20100516,0.88318181818196,0.892247258680248,6.28731632232666,NA
20100517,0.88545454545464,0.891710164346729,6.98582029342651,6.04499
20100518,0.88772727272732,0.890877870155011,7.6308650970459,6.13254
20100519,0.89,0.889731642958556,7.93574857711792,6.58009
20100520,0.892499999999948,0.888252749610821,6.02205562591553,5.48448
20100521,0.895000000000104,0.886422456965098,5.98948669433594,5.09179
20100522,0.897500000000052,0.88422203187515,6.7413854598999,5.12573
20100523,0.9,0.881632741194296,5.29754114151001,4.61095
20100524,0.904999999999896,0.878635851775997,2.00747776031494,2.24083
20100525,0.909999999999793,0.875212630473711,1.13620579242706,2.07348
20100526,0.914999999999689,0.871344344140897,5.98000335693359,5.04572
20100527,0.92,0.867012259630634,4.4569878578186,4.47239
20100528,0.8725,0.862236789948746,1.01375937461853,1.42152
20100529,0.825,0.857194932706578,1.93669402599335,4.18164
20100530,0.7775,0.852102831667464,3.25304126739502,4.59248
20100531,0.73,0.847176630594736,4.32259464263916,6.25408
20100601,0.772499999999118,0.842632473251727,2.34092116355896,NA
20100602,0.815000000001764,0.838686503401473,3.17084312438965,NA
20100603,0.857500000000882,0.835554864807976,4.16826963424683,NA
20100604,0.9,0.833453701234214,3.40796804428101,NA
20100605,0.884166666666995,0.83259915644352,1.9938098192215,NA
20100606,0.86833333333399,0.833207374199226,2.80925440788269,NA
20100607,0.852499999999672,0.83549449826493,2.64321208000183,NA
20100608,0.836666666666667,0.8396766724036,3.50465321540833,4.02824
20100609,0.846428571428571,0.845835645076253,1.70233416557312,3.10387
20100610,0.856190476190476,0.853515583534047,2.48187947273254,4.00428
20100611,0.865952380952381,0.86212625972571,1.9551990032196,3.16535
20100612,0.875714285714286,0.871077445599966,2.10178446769714,3.28618
20100613,0.87345238095224,0.879778913106239,1.64696443080902,2.77543
20100614,0.871190476190382,0.887640434191769,3.90244483947754,4.2142
20100615,0.868928571428525,0.894071780806021,2.87101531028748,3.9712
20100616,0.866666666666667,0.898482724897724,1.4034857749939,2.60734
20100617,0.882499999999672,0.90043962607671,2.88891744613647,NA
20100618,0.898333333332676,0.900135194597249,3.82690596580505,NA
20100619,0.914166666666995,0.897918728374463,2.87641143798828,NA
20100620,0.93,0.89413952532412,2.2825448513031,NA
20100621,0.910937500000396,0.889146883361489,3.08236908912659,NA
20100622,0.891875000000791,0.883290100401946,3.17322182655334,NA
20100623,0.872812500001186,0.876918474360867,2.84064722061157,NA
20100624,0.85375,0.870381303153089,3.590176820755,NA
20100625,0.8578125,0.8640278846951,0.177705526351929,NA
20100626,0.861875,0.858207516901733,2.63816785812378,NA
20100627,0.8659375,0.853269497688366,3.5749979019165,NA
20100628,0.87,0.849563124970377,3.90579724311829,NA
20100629,0.855000000000311,0.847347101322094,1.34767043590546,NA
20100630,0.839999999999378,0.846517747953646,2.62148237228394,NA
20100701,0.824999999999689,0.846880790734255,2.62545847892761,NA
20100702,0.81,0.848241955532895,2.19219064712524,NA
20100703,0.826749999999652,0.850406968218663,2.31298160552979,1.83614
20100704,0.843499999999305,0.853181554660659,2.02505803108215,1.27462
20100705,0.860249999998957,0.856371440727978,1.58785021305084,1.8395
20100706,0.877,0.859782352290008,4.42902851104736,NA
20100707,0.88275,0.863220015215265,1.78380489349365,2.47187
20100708,0.8885,0.866490155373124,4.27926683425903,4.17934
20100709,0.89425,0.869398498632683,5.19751071929932,4.21918
20100710,0.9,0.871750770863039,0.490624874830246,1.17584
20100711,0.885416666666969,0.873407253567422,1.52891683578491,3.04501
20100712,0.870833333332728,0.874446450785648,4.07106590270996,5.16043
20100713,0.856249999999697,0.875001422191433,3.22386837005615,4.01805
20100714,0.841666666666667,0.87520522745877,0.876086592674255,1.78171
20100715,0.848499999999858,0.875190926261541,2.52161598205566,3.58419
20100716,0.85533333333305,0.875091578273627,2.47273445129395,3.32879
20100717,0.862166666666808,0.875040243168912,1.328364610672,2.58858
20100718,0.869,0.875169980621296,1.84428596496582,2.54349
20100719,0.873416666666667,0.875568610210073,4.82604646682739,4.84586
20100720,0.877833333333333,0.876142991136235,2.4813859462738,3.84337
20100721,0.88225,0.876754742506195,3.92696833610535,4.83835
20100722,0.886666666666667,0.877265483426368,2.15344619750977,3.58647
20100723,0.887500000000052,0.877536833003175,3.84851765632629,4.04363
20100724,0.888333333333368,0.877430410342974,4.61870336532593,4.43482
20100725,0.889166666666684,0.876807834552215,4.62918329238892,NA
20100726,0.89,0.875530724737309,5.4203028678894,NA
20100727,0.890833333333316,0.873460700004671,5.8783278465271,NA
20100728,0.891666666666632,0.870459379460714,1.60580539703369,NA
20100729,0.892500000000017,0.866388382211466,1.93197500705719,2.47642
20100730,0.893333333333333,0.861109327364005,2.16772246360779,2.31905
20100731,0.855000000000795,0.854563372019873,3.6621789932251,3.4959
20100801,0.816666666668257,0.847009825262574,2.28954553604126,2.45483
20100802,0.778333333335719,0.838787534171033,3.97375655174255,4.1939
20100803,0.74,0.830235345823461,2.5213930606842,3.47461
20100804,0.769285714285714,0.821692107300223,1.08231818675995,1.32546
20100805,0.798571428571429,0.813496665679545,3.34816026687622,4.02699
20100806,0.827857142857143,0.80598786804035,4.57002878189087,4.86431
20100807,0.857142857142857,0.799504561461562,3.42889070510864,4.27566
20100808,0.842857142857439,0.794385593022105,5.15151357650757,5.01411
20100809,0.828571428570836,0.7909698098007,4.95726537704468,5.37639
20100810,0.814285714285418,0.789596058876862,1.41291153430939,2.49291
20100811,0.8,0.790603187329156,0.777823090553284,0.820308
20100812,0.797500000000052,0.794181788832979,2.72283864021301,3.49359
20100813,0.795000000000104,0.799929443449618,2.91690516471863,3.70358
20100814,0.792500000000156,0.807295477836833,2.03952407836914,2.69258
20100815,0.79,0.815729218653114,2.02900266647339,2.98109
20100816,0.8025,0.824679992554782,3.55264806747437,4.44171
20100817,0.815,0.833597126200261,5.63496065139771,5.61467
20100818,0.8275,0.841929946247311,1.03039789199829,0.800996
20100819,0.84,0.849127779353691,4.61600208282471,4.85341
20100820,0.853250000000825,0.854768107016287,2.85300016403198,3.47151
20100821,0.86650000000055,0.858941030085536,4.06190347671509,3.99014
20100822,0.879750000000275,0.861864804252055,5.78144645690918,4.91006
20100823,0.893,0.863757685205922,4.4365234375,4.28786
20100824,0.884750000000171,0.864837928637219,1.89770603179932,1.8454
20100825,0.876500000000342,0.865323790236024,1.28803038597107,2.2449
20100826,0.868249999999829,0.865433525692419,2.99341917037964,4.13417
20100827,0.86,0.865385390696479,4.42899751663208,5.12786
20100828,0.86,0.865397640938307,4.06942415237427,4.95647
20100829,0.86,0.865688532107982,3.65843987464905,4.90647
20100830,0.86,0.866476319895584,7.35079097747803,6.91375
20100831,0.86,0.867979259991194,3.15113687515259,4.35373
20100901,0.862500000000156,0.870342294873252,1.84712600708008,3.03707
20100902,0.865000000000104,0.873417114172091,4.94223833084106,5.63438
20100903,0.867500000000052,0.876982094306743,4.53172302246094,5.75686
20100904,0.87,0.880815611696079,1.54428446292877,2.32176
20100905,0.882499999999741,0.884696042758972,4.7002911567688,4.86926
20100906,0.894999999999481,0.888401763914294,4.92147874832153,5.66923
20100907,0.907500000000259,0.891711151581168,6.89163827896118,6.51559
20100908,0.92,0.894402582177902,7.05538129806519,5.69265
20100909,0.907500000000259,0.896254432123661,4.89100551605225,4.28263
20100910,0.895000000000519,0.897045077837319,4.3450870513916,4.6835
20100911,0.882500000000778,0.896552895737745,7.67569446563721,6.76505
20100912,0.87,0.894556262243579,5.25023412704468,4.80375
20100913,0.875,0.890940483008832,4.53699493408203,4.39744
20100914,0.88,0.886018580626398,10.7395877838135,6.96939
20100915,0.885,0.880210506924093,3.45124650001526,4.19667
20100916,0.89,0.873936213729735,4.84013032913208,5.45595
20100917,0.880000000000208,0.867615652871141,3.6236674785614,4.80679
20100918,0.869999999999585,0.861668776175662,4.60188293457031,5.09778
20100919,0.859999999999792,0.856515535472132,4.76597452163696,5.858
20100920,0.85,0.852575882587853,3.72939157485962,4.66343
20100921,0.85,0.850164497417068,5.6995587348938,6.68311
20100922,0.85,0.849174972119722,6.47409772872925,7.29819
20100923,0.85,0.849395626922185,7.17810201644897,7.60423
20100924,0.85,0.850614782050965,7.55580282211304,7.20732
20100925,0.8525,0.852620757732215,7.4737401008606,7.01345
20100926,0.855,0.855201874192369,10.6850414276123,7.27502
20100927,0.8575,0.858146451657796,4.28460693359375,5.29465
20100928,0.86,0.861242810354868,6.48052263259888,6.66684
20100929,0.86,0.864279270510198,7.75702381134033,7.36545
20100930,0.86,0.867044152349639,6.88234806060791,7.57101
20101001,0.86,0.869325776099818,7.38560819625854,7.484
20101002,0.86,0.870912461987106,12.5095701217651,7.77457
20101003,0.862499999999948,0.871648457117346,11.7107133865356,7.26948
20101004,0.864999999999896,0.871601716114268,8.05248641967773,7.03632
20101005,0.867500000000052,0.870896120480994,13.0562257766724,8.50893
20101006,0.87,0.869655551720853,4.70326232910156,4.42444
20101007,0.875,0.868003891337016,6.9933385848999,7.82789
20101008,0.88,0.866065020832685,7.1557149887085,7.19126
20101009,0.885,0.863962821711065,10.1638498306274,8.62587
20101010,0.89,0.861821175475359,12.6131134033203,8.47096
20101011,0.881041666666109,0.859763963628606,12.2238140106201,8.77733
20101012,0.872083333332962,0.85791506767436,4.34456968307495,3.95925
20101013,0.863124999999814,0.856398369115648,2.83674025535583,3.711
20101014,0.854166666666667,0.855337749455675,8.93499565124512,7.66408
20101015,0.843125000000229,0.854820550857533,1.82730257511139,1.73808
20101016,0.832083333333791,0.854787958123875,6.17542457580566,6.02559
20101017,0.821041666666438,0.85514461671729,5.0476975440979,5.94179
20101018,0.81,0.855795172100254,6.10886669158936,6.34886
20101019,0.829999999999585,0.856644269735325,11.9006357192993,8.93348
20101020,0.84999999999917,0.857596555085047,14.0478982925415,8.88968
20101021,0.869999999998755,0.858556673611964,15.420823097229,7.75809
20101022,0.89,0.859429270778686,13.3187093734741,6.69761
20101023,0.885,0.860136853907035,6.58731269836426,5.42823
20101024,0.88,0.86067337775679,13.4024791717529,8.35331
20101025,0.875,0.861050658947085,14.4432964324951,8.12056
20101026,0.87,0.861280514097052,10.6738319396973,8.60518
20101027,0.865000000000104,0.861374759825823,12.8810453414917,10.0352
20101028,0.859999999999792,0.861345212752524,15.1973514556885,10.0292
20101029,0.854999999999896,0.861203689496293,14.5391006469727,10.6265
20101030,0.85,0.860962006676266,0.667419075965881,NA
20101031,0.851590909090876,0.860631980911574,4.53035306930542,NA
20101101,0.853181818181752,0.860225428821352,9.42983436584473,NA
20101102,0.854772727272628,0.859754167024731,5.6007285118103,NA
20101103,0.856363636363636,0.859230012140799,6.08894968032837,NA
20101104,0.854772727272727,0.858667869230285,7.5016975402832,NA
20101105,0.853181818181818,0.858094997119825,10.7736644744873,NA
20101106,0.851590909090909,0.857541743077607,11.9135036468506,NA
20101107,0.85,0.857038454371816,11.5000696182251,NA
20101108,0.857500000000467,0.856615478270608,11.4315586090088,NA
20101109,0.865000000000311,0.856303162042242,14.8748092651367,NA
20101110,0.872500000000156,0.856131852954865,9.45164108276367,NA
20101111,0.88,0.856131898276665,14.5559101104736,NA
20101112,0.872500000000156,0.856333645275828,9.41228485107422,NA
20101113,0.865000000000311,0.85676744122054,0.285633891820908,NA
20101114,0.857499999999844,0.857463633379057,8.05825901031494,NA
20101115,0.85,0.858452569019453,8.42439460754395,9.53487
20101116,0.8475,0.859736121193293,12.535719871521,10.2597
20101117,0.845,0.861202266085432,15.7601947784424,10.4009
20101118,0.8425,0.862710505664055,6.88181018829346,7.35573
20101119,0.84,0.86412034189735,15.3289728164673,9.87846
20101120,0.855000000000934,0.865291276753585,17.4708786010742,10.3556
20101121,0.870000000000622,0.866082812200744,14.0939359664917,9.64823
20101122,0.885000000000311,0.866354450207123,17.4703369140625,11.2455
20101123,0.9,0.865965692740907,16.00439453125,9.56245
20101124,0.885000000000311,0.864825559874183,8.25122451782227,8.73902
20101125,0.869999999999378,0.863041144094473,7.26417350769043,7.58322
20101126,0.854999999999689,0.860769055993675,11.1033334732056,6.84625
20101127,0.84,0.858165906163256,2.01860737800598,2.52148
20101128,0.842499999999948,0.855388305194809,7.90167617797852,6.86665
20101129,0.844999999999896,0.852592863679925,5.88174343109131,6.56629
20101130,0.847499999999844,0.849936192210195,13.0766506195068,9.90177
20101201,0.85,0.847574901377032,6.16413354873657,6.66047
20101202,0.85,0.845665601772429,9.45373344421387,8.37456
20101203,0.85,0.844364903987769,13.1854295730591,10.3104
20101204,0.85,0.843829418614642,15.3890542984009,NA
20101205,0.85,0.844215756244641,7.14556074142456,NA
20101206,0.843392857142994,0.845622673947396,8.36318874359131,9.35701
20101207,0.83678571428544,0.847917514704926,5.02001047134399,6.24287
20101208,0.830178571428434,0.850909767976671,3.52594494819641,5.12102
20101209,0.823571428571429,0.854408923222623,12.2307682037354,10.6376
20101210,0.847678571428071,0.858224469902617,10.3368902206421,9.89449
20101211,0.871785714284714,0.862165897476488,6.40891361236572,7.71621
20101212,0.895892857141357,0.866042695404072,6.37931251525879,7.20445
20101213,0.92,0.869664353145489,11.3985452651978,10.0281
20101214,0.905192307692308,0.872840360159959,17.2218780517578,12.0001
20101215,0.890384615384615,0.875380205907632,7.83533811569214,7.79889
20101216,0.875576923076923,0.877093379848343,11.224479675293,9.15573
20101217,0.860769230769231,0.877789371441928,11.166877746582,8.76822
20101218,0.858076923076755,0.877354563540566,7.64637279510498,7.59503
20101219,0.855384615384504,0.875982912566291,5.5275993347168,6.97116
20101220,0.852692307692252,0.873945268333485,8.05666732788086,8.438
20101221,0.85,0.871512480656514,8.35379695892334,NA
20101222,0.854999999999896,0.868955399349747,16.8751754760742,9.30845
20101223,0.859999999999792,0.866544874227552,15.803765296936,9.25483
20101224,0.865000000000104,0.864551755104157,17.1916427612305,9.27039
20101225,0.87,0.863246891794279,5.47431230545044,NA
20101226,0.8725,0.862824826917765,11.8329372406006,9.8941
20101227,0.875,0.863174874317304,10.0726861953735,9.66916
20101228,0.8775,0.864110040641253,16.2568778991699,10.1664
20101229,0.88,0.865443332537966,17.4984836578369,7.7027
20101230,0.877499999999844,0.866987756655929,17.6565704345703,10.0618
20101231,0.874999999999896,0.868556319643229,17.3538150787354,NA
20110101,0.872499999999948,0.869962028148342,6.88247108459473,5.65815
20110102,0.87,0.871017888819623,14.2841091156006,11.1562
20110103,0.87,0.871536908305428,13.8472290039062,11.4324
20110104,0.867499999999844,0.871380480131552,14.7931108474731,9.18941
20110105,0.864999999999896,0.870603545333793,13.3908424377441,NA
20110106,0.862499999999948,0.869309431825413,15.4717741012573,10.2465
20110107,0.86,0.867601467519655,12.5251932144165,10.2826
20110108,0.858958333333355,0.865582980329767,10.1782960891724,9.1734
20110109,0.85791666666671,0.863357298168994,4.72953081130981,8.92202
20110110,0.856874999999978,0.861027748950387,2.16305947303772,5.2488
20110111,0.855833333333333,0.858697660587585,2.54122138023376,5.81035
20110112,0.856875,0.856470360993643,4.11655807495117,7.25955
20110113,0.857916666666667,0.854449178081807,1.48397350311279,NA
20110114,0.858958333333333,0.852737439765322,10.2922744750977,NA
20110115,0.86,0.851438473957435,16.6179733276367,NA
20110116,0.857499999999844,0.850631267316919,16.2503108978271,NA
20110117,0.854999999999896,0.850297441485032,7.36565256118774,8.23785
20110118,0.852499999999948,0.850394276848387,7.80636882781982,9.83638
20110119,0.85,0.850879053793686,14.1703100204468,11.1068
20110120,0.85,0.85170905270763,16.5927066802979,11.0268
20110121,0.85,0.852841553977025,14.764347076416,NA
20110122,0.85,0.854233837988384,15.1526832580566,9.86145
20110123,0.85,0.855843185128489,16.4200439453125,NA
20110124,0.854999999999896,0.857620451766486,9.67017650604248,7.29511
20110125,0.859999999999792,0.859490798201299,8.82779884338379,6.32006
20110126,0.864999999999689,0.861372960714298,0,1.21505
20110127,0.87,0.863185675586996,0.0368151403963566,2.1945
20110128,0.87,0.864847679100456,6.25569725036621,4.45137
20110129,0.87,0.866277707536201,15.7938585281372,NA
20110130,0.87,0.867394497175601,16.0974769592285,NA
20110131,0.87,0.868116784300023,12.4385547637939,NA
20110201,0.865000000000104,0.868363305190837,15.081075668335,NA
20110202,0.859999999999792,0.86805279612936,14.9187030792236,NA
20110203,0.854999999999896,0.867103993397007,12.2842350006104,5.9866
20110204,0.85,0.865435633275146,4.29998731613159,3.61181
20110205,0.852499999999948,0.863011031049741,4.14270114898682,3.3574
20110206,0.854999999999896,0.859971818025139,11.1249942779541,9.1087
20110207,0.857499999999844,0.856504204510284,14.3090763092041,9.69613
20110208,0.86,0.852794400813806,13.564603805542,9.01708
20110209,0.86,0.849028617245275,12.539722442627,7.55575
20110210,0.86,0.845393064113336,6.89957189559937,NA
20110211,0.86,0.842073951726932,2.80514717102051,0.188049
20110212,0.86,0.839257490395004,11.4873609542847,8.17217
20110213,0.847499999999222,0.837129890426354,12.0634651184082,8.61773
20110214,0.834999999999481,0.83587736213029,14.4312763214111,7.91814
20110215,0.822499999999741,0.835686115815548,12.6601858139038,6.77798
20110216,0.81,0.836742361791071,5.07771921157837,3.64608
20110217,0.822678571428308,0.839149898682841,12.1077451705933,8.1587
20110218,0.835357142856617,0.842682878384999,7.50678682327271,6.42521
20110219,0.848035714285977,0.84703304110911,6.09022426605225,4.64821
20110220,0.860714285714286,0.85189212706561,7.72534704208374,7.49809
20110221,0.863035714285714,0.856951876466011,7.07480955123901,7.28336
20110222,0.865357142857143,0.861904029521492,11.6453981399536,8.81445
20110223,0.867678571428571,0.866440326443232,14.6490955352783,8.39911
20110224,0.87,0.870252507442411,13.5455455780029,7.48947
20110225,0.872500000000156,0.873105518950125,11.6635074615479,NA
20110226,0.875000000000104,0.875057132275687,10.1069393157959,NA
20110227,0.877500000000052,0.876238324948872,7.7418098449707,NA
20110228,0.88,0.876780074499177,2.67938733100891,3.23895
20110301,0.877500000000052,0.876813358456099,7.9824686050415,7.24541
20110302,0.874999999999896,0.876469154349093,11.8494358062744,8.71638
20110303,0.872499999999948,0.875878439707723,8.36758327484131,7.92983
20110304,0.87,0.87517219206147,4.06704711914062,5.60951
20110305,0.872499999999948,0.874481388939832,13.2107925415039,9.05547
20110306,0.874999999999896,0.873937007872306,14.1543712615967,9.05845
20110307,0.877499999999844,0.873670026388388,13.931902885437,8.78913
20110308,0.88,0.873811422017608,5.1458044052124,6.66369
20110309,0.878928571428571,0.87445670880519,2.49499487876892,NA
20110310,0.877857142857143,0.875559546859341,6.10675764083862,6.11401
20110311,0.876785714285714,0.877038132804018,11.2308988571167,NA
20110312,0.875714285714286,0.878810663263176,10.6041927337646,NA
20110313,0.876785714285692,0.880795334860772,6.1453595161438,NA
20110314,0.877857142857187,0.88291034422094,12.6414165496826,9.15387
20110315,0.878928571428594,0.88507388796728,11.8723516464233,6.72088
20110316,0.88,0.887204162723919,11.4742527008057,8.52184
20110317,0.887499999999844,0.889219365114814,11.185658454895,8.76974
20110318,0.894999999999689,0.891037691763921,11.4061107635498,10.7701
20110319,0.902500000000156,0.892577339295309,7.79378604888916,6.50323
20110320,0.91,0.893756504332675,10.4591312408447,NA
20110321,0.901730769230769,0.894524094520144,4.75904035568237,3.10535
20110322,0.893461538461539,0.894951861581824,4.62267637252808,3.49763
20110323,0.885192307692308,0.895142268261852,3.29879069328308,5.41148
20110324,0.876923076923077,0.895197777304366,2.7881965637207,5.44572
20110325,0.885192307692822,0.895220851453506,5.6768217086792,7.70999
